,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
1500,214,1760,1.0,983029980,Spice World,1997,Comedy,Patrick,Smith,17
1501,214,1784,3.0,983022128,As Good as It Gets,1997,Comedy|Drama|Romance,Patrick,Smith,17
1502,214,1810,3.0,1138574339,Primary Colors,1998,Comedy|Drama,Patrick,Smith,17
1503,214,1831,3.0,983029980,Lost in Space,1998,Action|Adventure|Sci-Fi,Patrick,Smith,17
1504,214,1876,2.0,983025569,Deep Impact,1998,Drama|Sci-Fi|Thriller,Patrick,Smith,17
1505,214,1882,2.0,983030744,Godzilla,1998,Action|Sci-Fi|Thriller,Patrick,Smith,17
1506,214,1884,4.0,1148854565,Fear and Loathing in Las Vegas,1998,Adventure|Comedy|Drama,Patrick,Smith,17
1507,214,1917,3.0,1155978195,Armageddon,1998,Action|Romance|Sci-Fi|Thriller,Patrick,Smith,17
1508,214,1918,3.0,1081514506,Lethal Weapon 4,1998,Action|Comedy|Crime|Thriller,Patrick,Smith,17
1509,214,1921,2.0,983114997,Pi,1998,Drama|Sci-Fi|Thriller,Patrick,Smith,17
1510,214,1923,4.0,981198945,There's Something About Mary,1998,Comedy|Romance,Patrick,Smith,17
1511,214,2000,2.0,983019024,Lethal Weapon,1987,Action|Comedy|Crime|Drama,Patrick,Smith,17
1512,214,2001,2.0,983022827,Lethal Weapon 2,1989,Action|Comedy|Crime|Drama,Patrick,Smith,17
1513,214,2002,3.0,1081514512,Lethal Weapon 3,1992,Action|Comedy|Crime|Drama,Patrick,Smith,17
1514,214,2003,2.0,983023130,Gremlins,1984,Comedy|Horror,Patrick,Smith,17
1515,214,2004,2.0,983024380,Gremlins 2: The New Batch,1990,Comedy|Horror,Patrick,Smith,17
1516,214,2006,2.0,983020742,Mask of Zorro,1998,Action|Comedy|Romance,Patrick,Smith,17
1517,214,2011,2.0,983024954,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi,Patrick,Smith,17
1518,214,2054,2.0,983027289,Honey,1989,Adventure|Children|Comedy|Fantasy|Sci-Fi,Patrick,Smith,17
1519,214,2058,3.0,983020601,Negotiator,1998,Action|Crime|Drama|Mystery|Thriller,Patrick,Smith,17
1520,214,2115,1.0,983024475,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy,Patrick,Smith,17
1521,214,2126,3.0,1134320209,Snake Eyes,1998,Action|Crime|Mystery|Thriller,Patrick,Smith,17
1522,214,2167,3.0,983026317,Blade,1998,Action|Horror|Thriller,Patrick,Smith,17
1523,214,2194,4.0,1234008205,Untouchables,1987,Action|Crime|Drama,Patrick,Smith,17
1524,214,2231,4.0,1175846362,Rounders,1998,Drama,Patrick,Smith,17
1525,214,2268,3.0,1081514418,Few Good Men,1992,Crime|Drama|Thriller,Patrick,Smith,17
1526,214,2273,3.0,983024254,Rush Hour,1998,Action|Comedy|Crime|Thriller,Patrick,Smith,17
1527,214,2278,3.0,983020742,Ronin,1998,Action|Crime|Thriller,Patrick,Smith,17
1528,214,2291,2.0,983019979,Edward Scissorhands,1990,Drama|Fantasy|Romance,Patrick,Smith,17
1529,214,2294,3.0,983023652,Antz,1998,Adventure|Animation|Children|Comedy|Fantasy,Patrick,Smith,17
1530,214,2334,2.0,983024036,Siege,1998,Action|Thriller,Patrick,Smith,17
1531,214,2355,3.0,981198556,Bug's Life,1998,Adventure|Animation|Children|Comedy,Patrick,Smith,17
1532,214,2378,2.0,983027289,Police Academy,1984,Comedy|Crime,Patrick,Smith,17
1533,214,2379,2.0,983030451,Police Academy 2: Their First Assignment,1985,Comedy|Crime,Patrick,Smith,17
1534,214,2381,1.0,983030879,Police Academy 4: Citizens on Patrol,1987,Comedy|Crime,Patrick,Smith,17
1535,214,2391,3.0,1166370956,Simple Plan,1998,Crime|Drama|Thriller,Patrick,Smith,17
1536,214,2393,3.0,983025034,Star Trek: Insurrection,1998,Action|Drama|Romance|Sci-Fi,Patrick,Smith,17
1537,214,2424,2.0,1147597634,You've Got Mail,1998,Comedy|Romance,Patrick,Smith,17
1538,214,2470,2.0,983025520,Crocodile Dundee,1986,Adventure|Comedy,Patrick,Smith,17
1539,214,2471,2.0,983030161,Crocodile Dundee II,1988,Action|Adventure|Comedy,Patrick,Smith,17
1540,214,2502,3.0,1153780582,Office Space,1999,Comedy|Crime,Patrick,Smith,17
1541,214,2539,3.0,983021240,Analyze This,1999,Comedy,Patrick,Smith,17
