,userId,movieId,rating,timestamp,title,year,genres,name,lastname,age
1000,71,3707,4.0,1257795764,9 1/2 Weeks (Nine 1/2 Weeks),1986,Drama|Romance,Kai,Smith,39
1001,71,3742,4.5,1257873420,Battleship Potemkin,1925,Drama|War,Kai,Smith,39
1002,71,5147,4.5,1257873893,Wild Strawberries (Smultronstället),1957,Drama,Kai,Smith,39
1003,71,5500,3.5,1257795663,Top Secret!,1984,Comedy,Kai,Smith,39
1004,71,5690,4.5,1257876400,Grave of the Fireflies (Hotaru no haka),1988,Animation|Drama|War,Kai,Smith,39
1005,71,6286,4.5,1287852234,Man Without a Past,2002,Comedy|Crime|Drama,Kai,Smith,39
1006,71,6350,4.0,1257876247,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),1986,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,Kai,Smith,39
1007,71,6987,4.5,1257872802,Cabinet of Dr. Caligari,1920,Crime|Fantasy|Horror,Kai,Smith,39
1008,71,7089,5.0,1257872711,Amarcord,1973,Comedy|Drama,Kai,Smith,39
1009,71,7099,4.0,1257795720,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),1984,Adventure|Animation|Drama|Fantasy|Sci-Fi,Kai,Smith,39
1010,71,7327,4.5,1257873160,Persona,1966,Drama,Kai,Smith,39
1011,71,8253,4.0,1261341719,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),1979,Action|Adventure|Animation|Comedy|Crime|Mystery,Kai,Smith,39
1012,71,8620,4.5,1258404188,Exterminating Angel,1962,Comedy|Drama|Fantasy|Mystery,Kai,Smith,39
1013,71,25771,4.5,1257873441,Andalusian Dog,1929,Fantasy,Kai,Smith,39
1014,71,26150,4.5,1257875719,Andrei Rublev (Andrey Rublyov),1969,Drama|War,Kai,Smith,39
1015,71,26578,4.5,1257872652,Sacrifice,1986,Drama,Kai,Smith,39
1016,71,26587,4.5,1278027884,Decalogue,1989,Crime|Drama|Romance,Kai,Smith,39
1017,71,26662,3.0,1257876282,Kiki's Delivery Service (Majo no takkyûbin),1989,Adventure|Animation|Children|Drama|Fantasy,Kai,Smith,39
1018,71,26776,4.5,1257876259,Porco Rosso (Crimson Pig) (Kurenai no buta),1992,Adventure|Animation|Comedy|Fantasy|Romance,Kai,Smith,39
1019,71,27186,3.5,1257876344,Kirikou and the Sorceress (Kirikou et la sorcière),1998,Adventure|Animation|Children|Fantasy,Kai,Smith,39
1020,71,27728,3.5,1257875861,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),2004,Action|Animation|Drama|Sci-Fi|Thriller,Kai,Smith,39
1021,71,34542,4.0,1287851960,Grizzly Man,2005,Documentary,Kai,Smith,39
1022,71,37830,2.5,1257876006,Final Fantasy VII: Advent Children,2004,Action|Adventure|Animation|Fantasy|Sci-Fi,Kai,Smith,39
1023,71,40586,4.5,1287852256,Calamari Union,1985,Comedy,Kai,Smith,39
1024,71,45499,3.0,1278027695,X-Men: The Last Stand,2006,Action|Sci-Fi|Thriller,Kai,Smith,39
1025,71,47894,4.0,1257873350,Wind That Shakes the Barley,2006,Drama|War,Kai,Smith,39
1026,71,48082,4.0,1257877617,Science of Sleep,2006,Comedy|Drama|Fantasy|Romance,Kai,Smith,39
1027,71,49932,4.0,1287852047,Inland Empire,2006,Drama|Mystery|Thriller,Kai,Smith,39
1028,71,52806,2.0,1278027668,Tales from Earthsea (Gedo Senki),2006,Adventure|Animation|Fantasy,Kai,Smith,39
1029,71,53519,3.0,1257876780,Death Proof,2007,Action|Adventure|Crime|Horror|Thriller,Kai,Smith,39
1030,71,54272,3.5,1257876559,Simpsons Movie,2007,Animation|Comedy,Kai,Smith,39
1031,71,54995,3.0,1257876784,Planet Terror,2007,Action|Horror|Sci-Fi,Kai,Smith,39
1032,71,55069,4.5,1287851951,4 Months,2007,Drama,Kai,Smith,39
1033,71,55442,3.5,1257873241,Persepolis,2007,Animation|Drama,Kai,Smith,39
1034,71,55908,3.5,1257875852,Man from Earth,2007,Drama|Sci-Fi,Kai,Smith,39
1035,71,56251,3.5,1257876460,Futurama: Bender's Big Score,2007,Animation|Comedy|Sci-Fi,Kai,Smith,39
1036,71,56286,4.0,1287852487,I'm Not There,2007,Drama,Kai,Smith,39
1037,71,57368,3.5,1257875979,Cloverfield,2008,Action|Mystery|Sci-Fi|Thriller,Kai,Smith,39
1038,71,57504,2.5,1261341752,Girl Who Leapt Through Time,2006,Animation|Comedy|Drama|Romance|Sci-Fi,Kai,Smith,39
1039,71,57640,2.5,1257872396,Hellboy II: The Golden Army,2008,Action|Adventure|Fantasy|Sci-Fi,Kai,Smith,39
1040,71,59615,1.5,1278027573,Indiana Jones and the Kingdom of the Crystal Skull,2008,Action|Adventure|Comedy|Sci-Fi,Kai,Smith,39
1041,71,60161,2.5,1257875894,Futurama: The Beast with a Billion Backs,2008,Action|Animation|Comedy|Romance|Sci-Fi,Kai,Smith,39
1042,71,60684,3.5,1257872444,Watchmen,2009,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,Kai,Smith,39
1043,71,60979,2.5,1260917686,Batman: Gotham Knight,2008,Action|Animation|Crime,Kai,Smith,39
1044,71,62376,2.0,1257875899,City of Ember,2008,Adventure|Children|Sci-Fi,Kai,Smith,39
1045,71,64497,3.0,1257873337,Day the Earth Stood Still,2008,Drama|Sci-Fi|Thriller|IMAX,Kai,Smith,39
1046,71,64957,3.0,1278027548,Curious Case of Benjamin Button,2008,Drama|Fantasy|Mystery|Romance,Kai,Smith,39
1047,71,65261,3.5,1257871926,Ponyo (Gake no ue no Ponyo),2008,Adventure|Animation|Children|Fantasy,Kai,Smith,39
1048,71,66097,3.0,1257876277,Coraline,2009,Animation|Fantasy|Thriller,Kai,Smith,39
1049,71,66297,2.0,1257876467,Futurama: Into the Wild Green Yonder,2009,Action|Animation|Comedy|Sci-Fi,Kai,Smith,39
1050,71,66317,3.5,1257877699,Comet in Moominland,1992,Adventure|Animation|Fantasy,Kai,Smith,39
1051,71,67295,3.0,1257876523,Kung Fu Panda: Secrets of the Furious Five,2008,Action|Animation|Children|Comedy,Kai,Smith,39
